Gene,Leg_MF1,Leg_MF2,Leg_MF3,Leg_VF1,Leg_VF2,Leg_VF3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038057352.1,148.7162276,445.9442618,549.8250911,1288.809941,823.2057563,954.872601,nan,691.5070753,1.388407352,0.495694179,2.800935355,0.005095473,0.041263985
XM_038057353.1,572.0777464,787.0525041,661.2394012,413.6736427,546.2495644,582.8443149,nan,587.2001353,-0.408947386,0.251182492,-1.628088741,0.103506071,0.21533041
XM_038057354.1,311.8243481,226.8839226,240.9447681,201.6098981,227.6952092,209.7826169,nan,233.1230076,-0.297527101,0.212070915,-1.402960427,0.16062864,0.287479976
XM_038057355.1,311.8243481,226.8839226,240.9447681,201.6098981,227.6952092,209.7826169,nan,233.1230076,-0.297527101,0.212070915,-1.402960427,0.16062864,0.287479976
XM_038057356.1,217.0777193,255.0488234,301.6338638,512.2384818,375.4781575,339.992517,nan,328.5636815,0.643310725,0.271914843,2.365853653,0.017988554,0.080719908
XM_038057357.1,217.0777193,255.0488234,301.6338638,512.2384818,375.4781575,339.992517,nan,328.5636815,0.643310725,0.271914843,2.365853653,0.017988554,0.080719908
XM_038057358.1,219.4763681,330.9375837,401.2726777,742.2231063,449.9169759,438.1666481,nan,423.8945466,0.7514066,0.358594855,2.095419355,0.03613373,0.11542984
XM_038057359.1,1820.574463,2366.634021,2478.289043,3885.84411,2321.834321,2863.584391,nan,2585.035719,0.420774923,0.273383322,1.539138961,0.123770375,0.242004102
XM_038057360.1,110.3378463,120.4831865,128.6246506,123.9527522,97.42727701,133.3101359,nan,117.2041111,-0.039966756,0.255985053,-0.156129258,0.875931137,0.918019479
XM_038057361.1,112.7364951,115.7890364,146.7407986,119.4725322,140.1201287,166.3793168,nan,131.6887611,0.158424293,0.273077582,0.580143899,0.561817582,0.68032297
XM_038057362.1,112.7364951,115.7890364,146.7407986,119.4725322,140.1201287,166.3793168,nan,131.6887611,0.158424293,0.273077582,0.580143899,0.561817582,0.68032297
XM_038057363.1,177.5000136,1020.977652,1234.615485,2937.530885,1285.164306,1663.793168,nan,1366.7948,1.235147086,0.662824927,1.863459016,0.062397714,0.159596324
XM_038057364.1,3418.074585,4834.974627,4538.095068,3966.488069,3899.280457,4496.375202,nan,4141.227061,-0.07182409,0.217063435,-0.330889864,0.740727678,0.818095828
XM_038057365.1,2556.959655,3281.210937,3072.498697,3083.884737,2892.167032,3324.486101,nan,2995.682022,0.040597478,0.184256432,0.220331401,0.825613066,0.882417087
XM_038057366.1,44.37500339,147.8657289,162.1395244,386.792323,220.0323897,255.2527407,nan,199.7124949,1.249956051,0.535311343,2.335007594,0.019543024,0.08474773
XM_038057367.1,23.98648832,32.07669251,42.57294775,67.20329936,50.35567126,51.67059529,nan,44.0190168,0.749083041,0.405177544,1.84877729,0.064489978,0.16165193
XM_038057368.1,23.98648832,32.07669251,42.57294775,67.20329936,50.35567126,51.67059529,nan,44.0190168,0.749083041,0.405177544,1.84877729,0.064489978,0.16165193
XM_038057369.1,133.1250102,296.5138162,278.0828714,636.1912339,374.383469,429.8993528,nan,352.8030233,0.994248554,0.407064885,2.442481755,0.014586667,0.072923951
XM_038057370.1,110.3378463,120.4831865,128.6246506,123.9527522,97.42727701,133.3101359,nan,117.2041111,-0.039966756,0.255985053,-0.156129258,0.875931137,0.918019479
XM_038057371.1,2174.375166,1424.674563,1123.201175,1042.397843,1177.884832,1217.359225,nan,1337.683685,-0.466348055,0.280852387,-1.660473884,0.096819157,0.207016578
XM_038057372.1,2173.175842,1424.674563,1123.201175,1042.397843,1177.884832,1217.359225,nan,1337.523924,-0.466051023,0.280709192,-1.660262779,0.0968616,0.207040682
XM_038057373.1,0,0,3.623229595,0,3.284065517,0,nan,1.16481273,-0.431038078,3.807225558,-0.113215797,0.909859472,NA
XM_038057374.1,653.6318067,556.2567897,633.1593718,477.8901288,613.0255632,589.0447863,nan,578.9864913,-0.147956709,0.187021568,-0.791121103,0.428873326,0.563668922
XM_038057375.1,5268.632159,5489.80857,4793.532755,4244.261706,4616.301429,5171.193177,nan,4863.964012,-0.165627413,0.155863355,-1.06264499,0.287942976,0.42587681
XM_038057376.1,5268.632159,5489.80857,4793.532755,4244.261706,4616.301429,5171.193177,nan,4863.964012,-0.165627413,0.155863355,-1.06264499,0.287942976,0.42587681
XM_038057377.1,5268.632159,5489.80857,4793.532755,4244.261706,4616.301429,5171.193177,nan,4863.964012,-0.165627413,0.155863355,-1.06264499,0.287942976,0.42587681
XM_038057378.1,5291.419323,5691.657025,5156.761522,4707.217768,4956.749554,5611.426649,nan,5165.326451,-0.097355213,0.148873452,-0.653946094,0.513146536,0.639690698
XM_038057379.1,5225.45648,5467.902536,4783.568873,4229.32764,4596.597036,5114.355522,nan,4836.693434,-0.168016177,0.153882873,-1.091844556,0.274901431,0.412527268
XM_038057380.1,376.5878666,2335.339687,2522.673606,6203.611234,2805.68664,3759.552513,nan,2957.821224,1.247017062,0.656846569,1.898490639,0.05763148,0.152502022
XM_038057381.1,92.34798003,58.67687655,94.20396948,85.12417919,75.5335069,108.5082501,nan,84.46676574,0.125797947,0.330552015,0.380569295,0.703522869,0.791225311
XM_038057382.1,232.6689367,494.4504797,605.9851498,1305.237414,555.0070724,823.629289,nan,659.351872,0.977895698,0.469887971,2.081125198,0.037422448,0.117574588
XM_038057383.1,232.6689367,494.4504797,605.9851498,1305.237414,555.0070724,823.629289,nan,659.351872,0.977895698,0.469887971,2.081125198,0.037422448,0.117574588
XM_038057384.1,237.4662344,511.6623635,619.5722608,1306.730821,563.7645805,840.1638795,nan,669.7913549,0.953782294,0.468839646,2.0343465,0.041916672,0.125466697
XM_038057385.1,278.2432645,524.1800972,629.5361422,1321.664887,588.9424161,867.032589,nan,691.0011771,0.925711204,0.433957783,2.133182628,0.032909748,0.109704333
XM_038057386.1,1598.699446,2171.044432,2196.582942,2029.539641,2029.55249,1933.513676,nan,1969.143709,-0.015235839,0.20926322,-0.072807057,0.941959655,0.961598933
XM_038057387.1,25.18581273,194.0248718,201.0892425,588.4022211,185.0023575,191.1812026,nan,227.3284772,1.156923255,0.783471625,1.476662611,0.139766099,0.26190393
XM_038057388.1,209.8817728,172.1188379,199.2776277,64.21648605,147.7829483,152.9449621,nan,155.6446061,-0.682922437,0.396568492,-1.722079416,0.085055133,0.191002424
XM_038057389.1,482.1284152,2087.332088,2229.192009,5397.171642,2777.224739,3596.273432,nan,2721.303488,1.257700999,0.571127065,2.202138675,0.027655514,0.099884933
XM_038057390.1,482.1284152,2087.332088,2229.192009,5397.171642,2777.224739,3596.273432,nan,2721.303488,1.257700999,0.571127065,2.202138675,0.027655514,0.099884933
XM_038057391.1,140.3209567,147.0833705,242.7563829,264.3329775,153.2563908,167.4127287,nan,183.0927972,0.117142888,0.37383575,0.313353894,0.754011809,0.828666443
XM_038057392.1,1733.023781,1490.392664,1632.264933,1479.965993,1799.667903,1747.499533,nan,1623.390345,0.035770593,0.15866805,0.22544295,0.821634702,0.879505065
XM_038057393.1,124.7297393,142.3892204,235.5099237,262.8395708,149.9723253,160.1788454,nan,176.8833216,0.164035396,0.394976362,0.415304337,0.677919127,0.771915845
XM_038057394.1,11120.13598,8288.304402,8059.874235,6061.737602,8168.56563,6713.04374,nan,7950.856516,-0.401662069,0.216004443,-1.859508368,0.062955114,0.160133339
XM_038057395.1,11084.15625,8278.133743,8040.85228,6040.829909,8152.145302,6699.609386,nan,7931.908979,-0.401784937,0.215938263,-1.860647254,0.062794007,0.160049981
XM_038057396.1,11116.53801,8288.304402,8046.287124,6061.737602,8165.281564,6713.04374,nan,7947.375362,-0.401041492,0.216072552,-1.856050145,0.063446411,0.160785006
XM_038057397.1,11084.15625,8278.133743,8040.85228,6040.829909,8152.145302,6699.609386,nan,7931.908979,-0.401784937,0.215938263,-1.860647254,0.062794007,0.160049981
XM_038057398.1,11084.15625,8278.133743,8040.85228,6040.829909,8152.145302,6699.609386,nan,7931.908979,-0.401784937,0.215938263,-1.860647254,0.062794007,0.160049981
XM_038057399.1,11120.13598,8288.304402,8059.874235,6061.737602,8168.56563,6713.04374,nan,7950.856516,-0.401662069,0.216004443,-1.859508368,0.062955114,0.160133339
XM_038057400.1,11120.13598,8288.304402,8059.874235,6061.737602,8168.56563,6713.04374,nan,7950.856516,-0.401662069,0.216004443,-1.859508368,0.062955114,0.160133339
XM_038057401.1,9334.341929,7131.978755,7158.595873,5222.443064,7135.17968,5895.614923,nan,6879.396252,-0.38322248,0.208734826,-1.835929766,0.066368045,0.164338813
XM_038057402.1,11120.13598,8288.304402,8059.874235,6061.737602,8168.56563,6713.04374,nan,7950.856516,-0.401662069,0.216004443,-1.859508368,0.062955114,0.160133339
XM_038057403.1,4371.537496,3540.171552,3407.647434,3310.882548,3399.00781,2913.188163,nan,3439.331052,-0.24740411,0.164501804,-1.50395986,0.132591702,0.252567537
XM_038057404.1,4371.537496,3540.171552,3407.647434,3310.882548,3399.00781,2913.188163,nan,3439.331052,-0.24740411,0.164501804,-1.50395986,0.132591702,0.252567537
XM_038057405.1,17.98986624,10.95301696,5.434844393,2.986813305,4.378754023,7.233883341,nan,7.85826183,-1.286673745,0.895115365,-1.43743901,0.150593291,NA
XM_038057406.1,40.77703014,34.42376757,26.26841457,35.84175966,22.98845862,34.10259289,nan,31.81460929,-0.134259026,0.427195323,-0.314280188,0.753308244,0.828322602
XM_038057407.1,7488.581653,5721.386643,5522.707711,5116.411191,5981.377995,5653.796537,nan,5825.169146,-0.173053991,0.180610411,-0.958161772,0.337981191,0.477225389
XM_038057408.1,155.9121741,363.7966346,434.7875514,577.9483745,347.0162563,439.20006,nan,381.6556138,0.483201255,0.443603651,1.089263477,0.276037714,0.413822343
XM_038057409.1,2.398648832,7.041225186,12.68130358,0,4.378754023,5.167059529,nan,5.151614512,-1.316619038,1.372762915,-0.959101549,0.33750759,NA
XM_038057410.1,2.398648832,7.041225186,12.68130358,0,4.378754023,5.167059529,nan,5.151614512,-1.316619038,1.372762915,-0.959101549,0.33750759,NA
XM_038057411.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057412.1,7.195946496,10.1706586,0,1.493406652,1.094688506,4.133647623,nan,3.787560519,-1.520907083,1.614464542,-0.942050472,0.3461668,NA
XM_038057413.1,3.597973248,1.564716708,0,1.493406652,3.284065517,9.300707153,nan,3.100218733,1.114108276,1.585430273,0.702716666,0.482232339,NA
XM_038057414.1,31.18243481,368.4907847,485.5127658,924.4187179,409.4135011,500.1713624,nan,447.1172659,1.009192108,0.809721776,1.246344284,0.212638027,0.34758202
XM_038057415.1,7550.946523,5902.111422,5731.94922,5562.93978,6286.796088,5951.419166,nan,6071.97198,-0.120316502,0.166497043,-0.722634465,0.469904488,0.601210614
XM_038057416.1,773.5642483,600.8512158,664.8626308,458.4758423,546.2495644,473.3026529,nan,577.9148232,-0.478732356,0.181492319,-2.637755462,0.008345674,0.054902888
XM_038057417.1,411.3682747,351.2789009,451.0920846,365.8846298,367.8153379,391.6631123,nan,384.353004,-0.123599846,0.179850555,-0.687236391,0.491933775,0.620876769
XM_038057418.1,227.871639,183.0718548,137.6827246,146.3538519,181.718292,136.4103716,nan,166.3218519,-0.253650487,0.289121774,-0.877313676,0.380316286,0.5180267
XM_038057419.1,400.5743549,1105.472354,1041.678509,3006.227591,1743.83879,2401.649269,nan,1591.406226,1.456252411,0.443024895,3.287066772,0.001012368,0.01541898
XM_038057420.1,400.5743549,1105.472354,1041.678509,3006.227591,1743.83879,2401.649269,nan,1591.406226,1.456252411,0.443024895,3.287066772,0.001012368,0.01541898
XM_038057421.1,7466.993814,5680.704008,5447.525697,4976.030966,5915.696685,5589.724999,nan,5758.50867,-0.185639624,0.186207509,-0.99695026,0.318788654,0.457530345
XM_038057422.1,171.5033915,370.8378598,307.9745156,936.3659711,471.810746,558.0424292,nan,462.1981219,1.177883569,0.415379176,2.835682763,0.004572784,0.038258721
XM_038057423.1,1842.162303,1338.615144,1443.856994,1306.730821,1046.522211,1006.543196,nan,1310.844148,-0.473771157,0.203064923,-2.333101896,0.019642798,0.084971834
XM_038057424.1,242.263532,217.4956224,201.0892425,177.7153916,165.2979644,192.2146145,nan,196.3257842,-0.31859865,0.192534451,-1.654761771,0.097972831,0.208567326
XM_038057425.1,3408.47999,3755.320099,4007.291933,2268.484705,2886.69359,2313.809257,nan,3070.683456,-0.598271541,0.191700381,-3.120867765,0.00180319,0.022866679
XM_038057426.1,3408.47999,3755.320099,4007.291933,2268.484705,2886.69359,2313.809257,nan,3070.683456,-0.598271541,0.191700381,-3.120867765,0.00180319,0.022866679
XM_038057427.1,98.34460211,49.2885763,60.68909572,35.84175966,72.24944138,62.00471435,nan,61.96912986,-0.296074067,0.45089928,-0.656630162,0.51141875,0.638071972
XM_038057428.1,7488.581653,5721.386643,5522.707711,5116.411191,5981.377995,5653.796537,nan,5825.169146,-0.173053991,0.180610411,-0.958161772,0.337981191,0.477225389
XM_038057429.1,98.34460211,49.2885763,60.68909572,35.84175966,72.24944138,62.00471435,nan,61.96912986,-0.296074067,0.45089928,-0.656630162,0.51141875,0.638071972
XM_038057430.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057431.1,0,1.564716708,0,0,0,0,nan,0.338161211,-1.903067428,4.035250815,-0.471610692,0.637204694,NA
XM_038057432.1,853.9189842,893.4532402,888.5970583,695.9275,685.2750046,560.109253,nan,753.2142654,-0.459106422,0.171335159,-2.679580907,0.007371439,0.051442354
XM_038057433.1,25.18581273,13.30009202,9.963881387,13.44065987,7.66281954,3.100235718,nan,11.78092467,-1.006810285,0.812153329,-1.239680056,0.215093757,NA
XM_038057434.1,774.7635727,514.0094386,565.2238169,482.3703487,482.757631,490.8706553,nan,543.0462862,-0.359715271,0.208647016,-1.724037455,0.084701082,0.19051004
XM_038057435.1,169.1047426,157.2540291,177.5382502,494.317602,142.3095057,312.0903956,nan,237.5895989,0.889351892,0.458914851,1.937945328,0.052629893,0.144497069
XM_038057436.1,169.1047426,157.2540291,177.5382502,494.317602,142.3095057,312.0903956,nan,237.5895989,0.889351892,0.458914851,1.937945328,0.052629893,0.144497069
XM_038057437.1,169.1047426,157.2540291,177.5382502,494.317602,142.3095057,312.0903956,nan,237.5895989,0.889351892,0.458914851,1.937945328,0.052629893,0.144497069
XM_038057438.1,169.1047426,157.2540291,177.5382502,494.317602,142.3095057,312.0903956,nan,237.5895989,0.889351892,0.458914851,1.937945328,0.052629893,0.144497069
XM_038057439.1,169.1047426,157.2540291,177.5382502,494.317602,142.3095057,312.0903956,nan,237.5895989,0.889351892,0.458914851,1.937945328,0.052629893,0.144497069
XM_038057440.1,11150.1191,8681.830654,7649.543483,5692.866159,7729.595539,7656.54881,nan,7975.003058,-0.393640626,0.229109783,-1.718131025,0.085772719,0.191801225
XM_038057441.1,374.1892178,600.0688575,567.0354317,966.2341041,881.2242471,858.7652938,nan,697.9782607,0.788281033,0.261228578,3.017591106,0.002547924,0.027410801
XM_038057442.1,374.1892178,600.0688575,567.0354317,966.2341041,881.2242471,858.7652938,nan,697.9782607,0.788281033,0.261228578,3.017591106,0.002547924,0.027410801
XM_038057443.1,374.1892178,600.0688575,567.0354317,966.2341041,881.2242471,858.7652938,nan,697.9782607,0.788281033,0.261228578,3.017591106,0.002547924,0.027410801
XM_038057444.1,374.1892178,600.0688575,567.0354317,966.2341041,881.2242471,858.7652938,nan,697.9782607,0.788281033,0.261228578,3.017591106,0.002547924,0.027410801
XM_038057445.1,374.1892178,600.0688575,567.0354317,966.2341041,881.2242471,858.7652938,nan,697.9782607,0.788281033,0.261228578,3.017591106,0.002547924,0.027410801
XM_038057446.1,374.1892178,600.0688575,567.0354317,966.2341041,881.2242471,858.7652938,nan,697.9782607,0.788281033,0.261228578,3.017591106,0.002547924,0.027410801
XM_038057447.1,374.1892178,600.0688575,567.0354317,966.2341041,881.2242471,858.7652938,nan,697.9782607,0.788281033,0.261228578,3.017591106,0.002547924,0.027410801
XM_038057448.1,805.9460075,949.0006834,1022.656553,760.1439861,895.4551977,1017.910727,nan,897.0581989,-0.075232786,0.214999377,-0.349920949,0.726398025,0.808375651
XM_038057449.1,429.3581409,704.1225186,628.6303348,431.5945226,579.0902195,632.4480864,nan,561.320073,-0.12387833,0.300665014,-0.412014448,0.680328834,0.774133298
XM_038057450.1,70.76014054,120.4831865,200.1834351,340.4967168,87.57508046,175.680024,nan,163.3420931,0.595334405,0.597522603,0.996337883,0.319086003,0.457864119
XM_038057451.1,71.95946496,123.6126199,202.9008573,341.9901234,93.04852299,179.8136716,nan,166.4816171,0.592196603,0.587429679,1.008114884,0.313399313,0.4522139
XM_038057452.1,1921.317714,3400.129406,3588.808914,7349.054137,4804.587852,5422.31227,nan,4349.350438,0.952599368,0.331765309,2.871304929,0.00408781,0.036035617
XM_038057453.1,16.79054182,21.12367556,9.963881387,7.467033262,12.04157356,7.233883341,nan,12.19613953,-0.899574051,0.678458954,-1.325907848,0.184870223,0.31618535
XM_038057454.1,41.97635456,97.79479425,70.65297711,229.9846245,74.43881839,156.0451978,nan,110.0353663,1.092158752,0.53867859,2.027477558,0.042613597,0.126573385
XM_038057455.1,1.199324416,1.564716708,0,34.34835301,3.284065517,4.133647623,nan,7.152694714,3.743818414,1.56872934,2.386529223,0.017008256,NA
XM_038057456.1,26.38513715,215.1485473,321.5616266,607.8165075,319.6490437,460.90171,nan,320.7788956,1.263575621,0.752663422,1.678805671,0.093189923,0.202264492
XM_038057457.1,26.38513715,215.1485473,321.5616266,607.8165075,319.6490437,460.90171,nan,320.7788956,1.263575621,0.752663422,1.678805671,0.093189923,0.202264492
XM_038057458.1,8.395270912,32.85905087,26.26841457,1.493406652,6.568131034,9.300707153,nan,13.98864623,-2.008185492,0.967868506,-2.074853639,0.038000102,0.118462102
XM_038057459.1,16386.3695,16405.27232,15406.87805,9995.370725,13708.78416,13258.67475,nan,14011.53076,-0.398478121,0.190673793,-2.089842104,0.036631986,0.116268318
XM_038057460.1,16210.06881,16276.1832,15305.42762,9914.726766,13597.12593,13127.43144,nan,13891.58373,-0.398995952,0.190417449,-2.095374951,0.036137674,0.11542984
XM_038057461.1,16386.3695,16405.27232,15406.87805,9995.370725,13708.78416,13258.67475,nan,14011.53076,-0.398478121,0.190673793,-2.089842104,0.036631986,0.116268318
XM_038057462.1,16216.06543,16276.96555,15310.86246,9914.726766,13603.69406,13136.73215,nan,13896.4997,-0.398714462,0.190595583,-2.091939682,0.036443912,0.116065401
XM_038057463.1,16162.09583,16049.29927,15100.71515,9406.968504,13385.85105,12902.14764,nan,13657.62468,-0.421804211,0.202358128,-2.084444129,0.037119787,0.11709219
XM_038057464.1,4892.044293,6204.884105,6375.978281,9212.825639,5765.72436,6536.330304,nan,6406.363331,0.27707446,0.258418948,1.072190959,0.283634271,0.422106568
XM_038057465.1,101.9425754,84.49470223,96.92139168,80.64395923,120.4157356,91.97365962,nan,94.65468177,0.036766472,0.28890043,0.127263472,0.89873187,0.934661747
XM_038057466.1,101.9425754,84.49470223,96.92139168,80.64395923,120.4157356,91.97365962,nan,94.65468177,0.036766472,0.28890043,0.127263472,0.89873187,0.934661747
XM_038057467.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057468.1,4892.044293,6204.884105,6375.978281,9212.825639,5765.72436,6536.330304,nan,6406.363331,0.27707446,0.258418948,1.072190959,0.283634271,0.422106568
XM_038057469.1,56.36824755,123.6126199,169.3859836,333.0296835,132.4573092,186.0141431,nan,164.2102796,0.867082103,0.536697365,1.615588521,0.106183307,0.218881118
