Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name
XM_038046828.1,1124.13182,0.3376688,0.079843345,4.229141426,2.34584848953766e-05,5.20509602604134e-05,nan
XM_038046829.1,6107.263683,-0.462016626,0.095472851,-4.839246127,1.30332559207806e-06,3.31608526562035e-06,nan
XM_038046830.1,5.764729354,-2.014341805,0.998877888,-2.01660466,0.043736786,0.063929993,nan
XM_038046831.1,1122.425353,-0.058306866,0.078158312,-0.746009788,0.455661502,0.535396279,nan
XM_038046832.1,66.5906628,3.550485219,0.341028895,10.4110979,2.20661943466611e-25,2.76908222525753e-24,nan
XM_038046833.1,10854.6817,0.425579697,0.058122589,7.322104956,2.44111101601256e-13,1.20492808649097e-12,nan
XM_038046834.1,10854.6817,0.425579697,0.058122589,7.322104956,2.44111101601256e-13,1.20492808649097e-12,nan
XM_038046835.1,5.431883656,-2.442548293,0.788601462,-3.097316464,0.001952813,0.003468471,nan
XM_038046836.1,576.6503325,0.713842718,0.091760022,7.779452307,7.28391987344156e-15,4.14423532748482e-14,nan
XM_038046837.1,0.443425237,1.439110465,2.249512142,0.639743364,0.522339458,0.601726445,OBP55
XM_038046838.1,389.2606052,0.543697606,0.143497772,3.788892307,0.00015132,0.000307072,nan
XM_038046839.1,0.406303054,-2.593853058,3.627455152,-0.715061372,0.474571121,0.554558877,nan
XM_038046840.1,19.91734361,-0.077694959,0.513401949,-0.151333588,0.879712575,0.918435014,nan
XM_038046841.1,19.91734361,-0.077694959,0.513401949,-0.151333588,0.879712575,0.918435014,nan
XM_038046842.1,8.055220717,-3.540432838,0.823158671,-4.301033278,1.70003524882302e-05,3.82737455194976e-05,nan
XM_038046843.1,2162.606978,0.40307707,0.078898664,5.108794607,3.24220563451172e-07,8.82431003501719e-07,nan
XM_038046844.1,6.023114174,-0.616207836,0.684899665,-0.899705268,0.368277119,0.44578441,nan
XM_038046845.1,5.468769049,-2.84766656,0.979219552,-2.908098144,0.003636342,0.006221876,nan
XM_038046846.1,60.93468137,-0.269548106,0.338844283,-0.79549256,0.426327037,0.505541404,nan
XM_038046847.1,392.3702827,1.026937051,0.141054915,7.280405996,3.3281702997653e-13,1.62098369689163e-12,nan
XM_038046848.1,346.3783052,-2.65037875,0.272929446,-9.710856727,2.71049173000574e-22,2.78127887322575e-21,nan
XM_038046849.1,2501.714764,0.240214818,0.108480913,2.214351001,0.026804643,0.040514164,nan
XM_038046850.1,2657.887804,0.425862524,0.121719144,3.498730866,0.000467478,0.000893542,nan
XM_038046851.1,433.5715536,1.395155154,0.147800683,9.439436422,3.74789777527863e-21,3.59389059184223e-20,nan
XM_038046852.1,433.5715536,1.395155154,0.147800683,9.439436422,3.74789777527863e-21,3.59389059184223e-20,nan
XM_038046853.1,1423.575895,-1.967554496,0.316798584,-6.210742712,5.27347559503075e-10,1.86789178766383e-09,nan
XM_038046854.1,148.0669966,-0.553878589,0.163289508,-3.392003542,0.000693835,0.001299739,nan
XM_038046855.1,109.5627682,-0.77818303,0.236467212,-3.290870742,0.000998778,0.001832595,nan
XM_038046856.1,3873.314642,0.626931392,0.139884755,4.481770676,7.40262657822096e-06,1.73322230669131e-05,nan
XM_038046857.1,3873.314642,0.626931392,0.139884755,4.481770676,7.40262657822096e-06,1.73322230669131e-05,nan
XM_038046858.1,124.0152807,1.566099819,0.229345576,6.828559103,8.57717328759981e-12,3.6167350279754e-11,nan
XM_038046859.1,0.554319832,0.798070219,1.680035255,0.475031828,0.634764287,0.708796586,nan
XM_038046860.1,66.58589598,-1.894497772,0.449830955,-4.211577153,2.53593910039941e-05,5.60866451878642e-05,nan
XM_038046861.1,789.574081,0.342580036,0.119966651,2.855627235,0.004295191,0.007273789,nan
XM_038046862.1,504.1462714,0.631734641,0.131297983,4.811457303,1.49833746540581e-06,3.79264261594333e-06,nan
XM_038046863.1,715.0427725,0.870319402,0.113320579,7.680153178,1.58898475182528e-14,8.70244243061557e-14,nan
XM_038046864.1,563.6759471,0.465198637,0.150167968,3.097855307,0.001949266,0.003463671,nan
XM_038046865.1,780.2878155,0.085189528,0.091767598,0.928318163,0.353242555,0.429818635,nan
XM_038046866.1,18.73441861,-0.34325974,0.851526615,-0.403110993,0.686866574,0.756195795,nan
XM_038046867.1,1116.124171,-1.871100487,0.333876491,-5.604169613,2.09255720353021e-08,6.36435476419304e-08,nan
XM_038046868.1,2.882551936,1.192894308,1.243439836,0.959350242,0.337382333,0.412445895,nan
XM_038046869.1,2.512864545,5.295305369,1.749682173,3.02643843,0.002474532,0.00433347,nan
XM_038046870.1,1465.917002,-1.362585646,0.197658529,-6.893634472,5.43846607060264e-12,2.3360899663385e-11,nan
XM_038046871.1,1465.917002,-1.362585646,0.197658529,-6.893634472,5.43846607060264e-12,2.3360899663385e-11,nan
XM_038046872.1,36.54532592,-0.49891648,0.50127454,-0.995295872,0.319592385,0.39338812,nan
XM_038046873.1,1465.917002,-1.362585646,0.197658529,-6.893634472,5.43846607060264e-12,2.3360899663385e-11,nan
XM_038046874.1,1465.917002,-1.362585646,0.197658529,-6.893634472,5.43846607060264e-12,2.3360899663385e-11,nan
XM_038046875.1,1465.917002,-1.362585646,0.197658529,-6.893634472,5.43846607060264e-12,2.3360899663385e-11,nan
XM_038046876.1,3.214844105,-0.351241865,0.73640006,-0.476971532,0.633382393,0.707414102,nan
XM_038046877.1,20479.95833,1.46758338,0.103790697,14.13983548,2.15788282890302e-45,6.15722576098591e-44,nan
XM_038046878.1,20621.03819,1.435904739,0.104394254,13.75463386,4.77692938228354e-43,1.25126043755747e-41,nan
XM_038046879.1,20107.74101,1.513295494,0.102938719,14.70093572,6.35751028249069e-49,1.99960770982278e-47,nan
XM_038046880.1,4.101517809,-1.407857393,0.643990691,-2.186145566,0.028804957,0.043403905,nan
XM_038046881.1,5.875280022,0.128113648,0.828307933,0.154669107,0.877082186,0.916272233,nan
XM_038046882.1,1.477992542,-0.999663504,1.287527458,-0.776421114,0.437500382,0.517016226,nan
XM_038046883.1,8.351068535,0.346824499,0.837332288,0.41420175,0.67872636,0.748708506,nan
XM_038046884.1,3316.483849,-1.174435839,0.498554924,-2.355679951,0.01848884,0.028733076,nan
XM_038046885.1,0.369492226,0.575648443,3.646517984,0.157862499,0.874565149,0.913973539,nan
XM_038046886.1,1640.630313,-3.127853831,0.246817416,-12.67274358,8.37336612616743e-37,1.73505739881394e-35,nan
XM_038046887.1,1640.630313,-3.127853831,0.246817416,-12.67274358,8.37336612616743e-37,1.73505739881394e-35,nan
XM_038046888.1,320.1078645,-2.197790111,0.307639466,-7.144044741,9.0623882681269e-13,4.25947834593635e-12,nan
XM_038046889.1,294.944021,-2.140610629,0.311955772,-6.861904225,6.79486165531541e-12,2.88397613932938e-11,nan
XM_038046890.1,473.9229073,1.200268568,0.117255204,10.23637777,1.36241971092107e-24,1.63304460086816e-23,nan
XM_038046891.1,781.0669704,0.465000212,0.14644524,3.175249762,0.001497076,0.002693247,nan
XM_038046892.1,6.207920523,-0.750714214,0.529436391,-1.41794978,0.156205427,0.206649564,nan
XM_038046893.1,0.036960202,-0.320322524,3.662339012,-0.087463919,0.930302764,0.953210087,nan
XM_038046894.1,120.9779657,-0.219627123,0.363009022,-0.605018359,0.545166798,0.623003275,nan
XM_038046895.1,2.217302379,0.341463131,1.108907658,0.307927471,0.758137522,0.819150874,nan
XM_038046896.1,939.1866012,3.267274008,0.151080404,21.62606077,1.02142122896742e-103,1.05558304822196e-101,nan
XM_038046897.1,2467.828484,0.438049839,0.138949133,3.152591379,0.001618282,0.002897311,nan
XM_038046898.1,866.8662159,0.452736864,0.124759511,3.62887655,0.000284657,0.000558194,nan
XM_038046899.1,1525.294767,2.140857767,0.146711436,14.59230331,3.14400835069355e-48,9.71482781327367e-47,nan
XM_038046900.1,102.9413138,-2.693641062,0.194267951,-13.86559671,1.02371219978218e-43,2.73985040977613e-42,nan
XM_038046901.1,158.1211837,0.630067466,0.211515931,2.978818022,0.002893626,0.005019863,nan
XM_038046902.1,340.5473031,-1.3143411,0.315203968,-4.1698114,3.04851812875313e-05,6.68819479928748e-05,nan
XM_038046903.1,3.399718967,1.268798415,0.930200465,1.364005354,0.172565881,0.22632134,nan
XM_038046904.1,32.55442227,-3.098171964,0.451128931,-6.867597604,6.5292079670288e-12,2.77841521032942e-11,nan
XM_038046905.1,9.459588866,0.499657076,0.999671959,0.499821037,0.617201096,0.692075594,nan
XM_038046906.1,831.1154417,0.301939815,0.232657586,1.297786248,0.194360796,0.25201635,nan
XM_038046907.1,0.073915933,-0.320320374,3.662339012,-0.087463332,0.93030323,0.953210087,nan
XM_038046908.1,334.0859372,-0.243648344,0.230206657,-1.058389653,0.289877835,0.361205493,nan
XM_038046909.1,1019.342428,0.363053074,0.107621164,3.373435679,0.000742364,0.001385476,nan
XM_038046910.1,249.4671728,0.45625653,0.114641723,3.979847122,6.89596003441547e-05,0.000145192,nan
XM_038046911.1,640.6573906,-3.165859871,0.374226662,-8.459738963,2.6797668874645e-17,1.90550871246247e-16,nan
XM_038046912.1,0.258717379,1.282639714,3.662339012,0.35022419,0.726170454,0.790810576,nan
