Gene,Ant_VF1,Ant_VF2,Ant_VF3,Ant_Vm1,Ant_Vm2,Ant_Vm3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038067971.1,187320.9171,158227.7584,145804.6188,168056.0795,147736.5314,158867.4839,nan,159495.5724,-0.035673143,0.159500013,-0.223656051,0.823024946,0.945894276
XM_038067972.1,0,0,3.957806955,0,0,0,nan,0.657571827,-2.844145695,3.9727749,-0.715909098,0.47404748,NA
XM_038067973.1,0,0,2.968355216,0,0,0,nan,0.49317887,-2.429106459,3.994536151,-0.608107266,0.543116333,NA
XM_038067974.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038067975.1,601.6176527,675.143123,494.7258694,1478.272039,356.4899207,194.6744605,nan,626.9192993,0.205096289,0.614535834,0.33374179,0.738574412,0.909129384
XM_038067976.1,274.3007688,313.4593071,295.8460699,232.4195416,362.9519736,437.4706978,nan,316.5453802,0.240265626,0.375264551,0.640256656,0.522005755,0.791380321
XM_038067977.1,237.4199932,196.0431118,224.6055447,374.8026842,304.7934971,42.65339304,nan,227.7693093,0.146303236,0.68686806,0.213000493,0.831326578,0.949626956
XM_038067978.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038067979.1,18.44038782,8.386871093,17.8101313,33.50191591,0,107.180321,nan,30.71052125,1.70002481,1.552712685,1.09487404,0.273571824,0.610598951
XM_038067980.1,18.44038782,8.386871093,17.8101313,33.50191591,0,107.180321,nan,30.71052125,1.70002481,1.552712685,1.09487404,0.273571824,0.610598951
XM_038067981.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038067982.1,0,0,4.947258694,0,0,0,nan,0.821964784,-3.166073511,3.959660831,-0.799581996,0.423953022,NA
XM_038067983.1,950.8324971,1099.728472,1070.586781,1924.266295,1246.099209,1384.594759,nan,1268.613004,0.558185798,0.247454845,2.255707694,0.024088943,0.144193709
XM_038067984.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038067985.1,0,6.29015332,0.989451739,4.187739488,3.231026471,0,nan,2.310213238,0.00696002,3.477856706,0.002001238,0.998403244,NA
XM_038067986.1,10.37271815,18.87045996,13.85232434,50.25287386,39.84932648,63.43325119,nan,32.47504008,1.845456045,0.874289173,2.110807388,0.034788871,0.184128368
XM_038067987.1,146.3705783,72.33676318,111.8080465,94.22413848,31.23325589,157.4894512,nan,101.08186,-0.209503555,0.731332981,-0.28646808,0.774519638,0.926047678
XM_038067988.1,568.1944498,482.2450879,553.103522,477.4023017,552.5055266,287.6369838,nan,481.888283,-0.269626348,0.341047872,-0.790582115,0.429187887,0.731219208
XM_038067989.1,568.1944498,482.2450879,553.103522,477.4023017,552.5055266,287.6369838,nan,481.888283,-0.269626348,0.341047872,-0.790582115,0.429187887,0.731219208
XM_038067990.1,72.60902705,30.40240771,44.52532825,485.7777806,59.2354853,7.655737212,nan,115.7028202,1.910926354,1.10842168,1.724006656,0.084706642,0.323511337
XM_038067991.1,1.152524239,11.53194775,4.947258694,0,1.077008824,0,nan,3.127690561,-4.053703613,3.130021925,-1.295103903,0.195284389,NA
XM_038067992.1,5.762621194,17.82210107,17.8101313,69.09770155,4.308035295,1.093676745,nan,19.13550844,0.824327728,1.615108119,0.510385477,0.609781429,0.842326878
XM_038067993.1,0,0,2.968355216,0,0,0,nan,0.49317887,-2.429106459,3.994536151,-0.608107266,0.543116333,NA
XM_038067994.1,1.152524239,33.54748437,9.894517388,12.56321846,4.308035295,41.5597163,nan,17.23013954,0.407260144,1.575006673,0.258576774,0.795961806,0.937178425
XM_038067995.1,845.9527913,916.265667,793.5402945,410.3984698,483.5769618,752.4496003,nan,693.5287953,-0.619253403,0.314254754,-1.970545853,0.048775845,0.231366166
XM_038067996.1,845.9527913,916.265667,793.5402945,410.3984698,483.5769618,752.4496003,nan,693.5287953,-0.619253403,0.314254754,-1.970545853,0.048775845,0.231366166
XM_038067997.1,845.9527913,916.265667,793.5402945,410.3984698,483.5769618,752.4496003,nan,693.5287953,-0.619253403,0.314254754,-1.970545853,0.048775845,0.231366166
XM_038067998.1,255.860381,169.8341396,193.9325408,374.8026842,260.6361353,297.4800745,nan,256.6295448,0.603672387,0.379001449,1.592797041,0.111205729,0.378017504
XM_038067999.1,1706.888398,1872.368972,1744.403415,2060.367828,3919.23511,4088.163671,nan,2546.876412,0.93458667,0.282696031,3.305977332,0.000946457,0.012348189
XM_038068000.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068001.1,1377.266465,1267.465894,1259.572063,829.1724187,1866.456292,2528.580634,nan,1509.838126,0.436734037,0.37121699,1.176492588,0.239398093,0.573171681
XM_038068002.1,1377.266465,1267.465894,1259.572063,829.1724187,1866.456292,2528.580634,nan,1509.838126,0.436734037,0.37121699,1.176492588,0.239398093,0.573171681
XM_038068003.1,290.4361082,512.6474956,447.2321859,1109.750964,440.4966089,447.3137885,nan,536.4008878,0.687249571,0.449622653,1.528502991,0.126387701,0.403861741
XM_038068004.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068005.1,277.7583416,196.0431118,224.6055447,236.6072811,217.5557824,201.236521,nan,223.6634481,-0.077583704,0.368546652,-0.210512573,0.83326764,0.950462008
XM_038068006.1,50.71106651,19.91881885,23.74684173,46.06513437,42.00334413,0,nan,30.15580127,-0.099760066,1.46789467,-0.067961325,0.945816422,0.987774482
XM_038068007.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068008.1,63.38883314,27.25733105,35.6202626,257.5459785,12.92410588,6.562060468,nan,66.6368932,1.150864762,1.227862787,0.937291019,NA,NA
XM_038068009.1,17.28786358,20.96717773,23.74684173,69.09770155,2.154017647,6.562060468,nan,23.0896972,0.340200178,1.41066256,0.241163399,0.809428477,0.941892477
XM_038068010.1,932.3921092,926.7492558,945.9158623,456.4636042,842.2209001,698.8594398,OR24,792.4756211,-0.475549476,0.297093793,-1.600671193,0.109449765,0.375738464
XM_038068011.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068012.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068013.1,474.8399864,462.326269,417.5486338,316.1743314,290.7923824,434.1896676,nan,395.5383978,-0.365200776,0.31634715,-1.154430432,0.248323745,0.583064273
XM_038068014.1,0,1.048358887,0,0,0,0,nan,0.164679478,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038068015.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068016.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068017.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068018.1,682.2943494,840.7838271,761.8778389,173.7911888,259.5591265,787.4472561,OR38,578.7848694,-0.886049545,0.521874612,-1.697820751,0.089541598,0.334979399
XM_038068019.1,2400.70799,2179.538125,1857.200914,1451.051733,1904.1516,1659.107622,nan,1889.980068,-0.346333813,0.2118705,-1.634648583,0.102122737,0.361867732
XM_038068020.1,0,0,0,0,8.61607059,0,nan,1.4907812,4.039101013,3.936295757,1.026117259,0.304836316,NA
XM_038068021.1,86.43931791,73.38512207,92.01901171,180.072798,102.3158383,114.8360582,nan,107.0781025,0.674695445,0.528981949,1.275460242,0.202146388,0.525713481
XM_038068022.1,3327.337478,3998.440794,4073.572809,1901.233728,2151.86363,3030.578259,nan,3050.136454,-0.671118928,0.236309874,-2.839995286,0.00451142,0.040840416
XM_038068023.1,87.59184215,71.28840429,40.56752129,75.37931079,60.31249413,66.71428142,nan,66.37434785,0.028595275,0.651886072,0.043865448,0.965011657,0.991232006
XM_038068024.1,1384.181611,790.4626006,819.2660397,1455.239472,838.9898737,781.9788724,nan,1001.533735,0.052756535,0.352630125,0.149608702,0.881073342,0.967574743
XM_038068025.1,0,0,0,2.093869744,0,0,nan,0.330408173,1.866139859,4.038245511,0.462116494,0.643997782,NA
XM_038068026.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068027.1,0,0,3.957806955,0,0,0,nan,0.657571827,-2.844145695,3.9727749,-0.715909098,0.47404748,NA
XM_038068028.1,115.2524239,81.77199316,105.8713361,138.1954031,58.15847648,57.96486746,nan,91.8712623,-0.242055375,0.631230771,-0.38346574,0.701374468,0.889352574
XM_038068029.1,115.2524239,81.77199316,107.8502395,138.1954031,58.15847648,57.96486746,nan,92.20004821,-0.251552145,0.630894335,-0.3987231,0.690097245,0.885009086
XM_038068030.1,33.42320293,4.193435547,14.84177608,420.8678186,23.69419412,0,nan,82.06062868,3.106878635,1.552904341,2.000689001,0.045425915,0.221079102
XM_038068031.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068032.1,0,7.338512207,3.957806955,0,11.84709706,0,nan,3.798036442,0.134998074,3.574692775,0.037764944,0.969875095,NA
XM_038068033.1,144.0655299,79.67527539,195.9114443,500.4348688,310.1785412,254.8266815,nan,245.5310838,1.35522795,0.494103341,2.742802646,0.006091729,0.052262693
XM_038068034.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068035.1,0,0,1.978903478,0,0,0,nan,0.328785914,-1.844136843,4.03770733,-0.456728706,0.647866055,NA
XM_038068036.1,0,0,1.978903478,0,0,0,nan,0.328785914,-1.844136843,4.03770733,-0.456728706,0.647866055,NA
XM_038068037.1,320.4017384,409.9083247,554.0929737,515.091957,690.362656,549.0257258,nan,502.0924592,0.463658267,0.329836359,1.405722122,0.159806655,0.464514137
XM_038068038.1,33.42320293,4.193435547,14.84177608,420.8678186,23.69419412,0,nan,82.06062868,3.106878635,1.552904341,2.000689001,0.045425915,0.221079102
XM_038068039.1,320.4017384,409.9083247,554.0929737,515.091957,690.362656,549.0257258,nan,502.0924592,0.463658267,0.329836359,1.405722122,0.159806655,0.464514137
XM_038068040.1,1380.724038,1011.666326,1202.183863,1580.871657,1558.431768,1487.400373,nan,1358.193328,0.377970024,0.211006826,1.791269181,0.073250109,0.296128158
XM_038068041.1,1380.724038,1011.666326,1202.183863,1580.871657,1558.431768,1487.400373,nan,1358.193328,0.377970024,0.211006826,1.791269181,0.073250109,0.296128158
XM_038068042.1,1500.586559,1408.994344,1448.557346,2782.75289,2123.8614,2396.245747,nan,1927.956982,0.758356135,0.19231497,3.943302677,8.03671200099866e-05,0.001797918
XM_038068043.1,32.27067869,19.91881885,33.64135912,64.90996207,56.00445883,185.9250466,nan,65.20031177,1.85377993,0.785790868,2.359126333,0.018318018,0.119645376
XM_038068044.1,1960.44373,1565.199818,1716.698767,889.8946412,2149.709612,1415.217708,nan,1600.72078,-0.220082046,0.326322215,-0.674431698,0.500036896,0.779837481
XM_038068045.1,440.2642592,318.7011016,369.0654986,533.9367847,412.4943795,25.15456513,nan,345.960826,-0.206194969,0.770704505,-0.26754089,0.789052736,0.933841371
XM_038068046.1,33.42320293,4.193435547,14.84177608,420.8678186,23.69419412,0,nan,82.06062868,3.106878635,1.552904341,2.000689001,0.045425915,0.221079102
XM_038068047.1,101.422133,26.20897217,72.22997693,217.7624534,95.85378531,171.7072489,nan,113.3107367,1.303190946,0.681682708,1.911726571,0.055911274,0.252936499
XM_038068048.1,1248.183751,982.3122768,963.7259936,1164.191578,851.9139796,505.278656,nan,942.5215868,-0.329040515,0.33907666,-0.970401547,0.331846378,0.661507808
XM_038068049.1,500.1955197,299.8306416,334.4346877,136.1015334,748.5211325,554.4941095,nan,425.314035,0.35977979,0.566020017,0.63563086,0.525017051,0.793342473
XM_038068050.1,635.0408556,608.0481543,667.8799237,628.1609232,653.744356,610.2716235,nan,627.9680631,-0.00046517,0.229008157,-0.002031236,0.998379309,0.999430153
XM_038068051.1,103.7271815,31.4507666,45.51477998,4.187739488,82.92967943,19.6861814,nan,47.46446135,-0.743526819,1.139473824,-0.652517683,0.51406727,0.785880303
XM_038068052.1,79.52417248,30.40240771,36.60971434,0,44.15736177,1.093676745,nan,31.59253717,-1.694858958,1.640350033,-1.033230057,0.30149625,0.629897162
XM_038068053.1,79.52417248,30.40240771,36.60971434,0,44.15736177,1.093676745,nan,31.59253717,-1.694858958,1.640350033,-1.033230057,0.30149625,0.629897162
XM_038068054.1,577.4146437,619.580102,540.2406494,249.1704995,518.0412442,557.7751398,nan,505.5715809,-0.375097518,0.376221641,-0.997012073,0.31875865,0.646290332
XM_038068055.1,697.2771645,861.7510049,857.8546575,404.1168606,731.2889913,613.5526537,nan,687.6115993,-0.452308875,0.311238146,-1.453256555,0.146152535,0.441413125
XM_038068056.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068057.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068058.1,0,0,5.936710433,0,15.07812353,0,nan,3.470993075,1.332914767,3.78959813,0.351729846,0.725040875,NA
XM_038068059.1,0,0,5.936710433,0,15.07812353,0,nan,3.470993075,1.332914767,3.78959813,0.351729846,0.725040875,NA
XM_038068060.1,0,0,5.936710433,0,15.07812353,0,nan,3.470993075,1.332914767,3.78959813,0.351729846,0.725040875,NA
XM_038068061.1,0,0,5.936710433,0,15.07812353,0,nan,3.470993075,1.332914767,3.78959813,0.351729846,0.725040875,NA
XM_038068062.1,1143.304045,1023.198273,1098.29143,816.6092002,1011.311285,1045.554968,nan,1013.434347,-0.168905382,0.221456511,-0.762702263,0.445640981,0.743307425
XM_038068063.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068064.1,1059.169776,1050.455604,1203.173314,1235.383149,1408.727541,933.9999399,nan,1137.651611,0.124606047,0.242289627,0.51428552,0.607052384,0.840418236
XM_038068065.1,1059.169776,1050.455604,1203.173314,1235.383149,1408.727541,933.9999399,nan,1137.651611,0.124606047,0.242289627,0.51428552,0.607052384,0.840418236
XM_038068066.1,5450.287126,5108.652855,4797.851481,2190.187752,5149.179186,4805.615616,nan,4540.693549,-0.323108926,0.305954817,-1.05606746,0.290937396,0.62172094
XM_038068067.1,8915.927512,7474.798862,7870.09913,10643.13991,16121.74508,15091.6454,nan,10935.09054,0.801681792,0.206225777,3.88739858,0.000101324,0.002125505
XM_038068068.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068069.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068070.1,434.501638,359.5870981,416.559182,324.5498103,432.9575471,412.3161327,nan,393.3541091,-0.036246227,0.301022163,-0.120410493,0.90415798,0.973131398
XM_038068071.1,466.7723167,339.6682793,386.8756299,502.5287386,371.5680442,475.7493839,nan,420.3630327,0.192672846,0.309133026,0.623268398,0.533108161,0.798570269
XM_038068072.1,638.4984283,460.2295513,604.5550124,418.7739488,527.7343236,238.4215303,nan,476.2171937,-0.510408591,0.378523207,-1.348420868,0.177523056,0.492016331
XM_038068073.1,4514.437444,4797.290265,4312.030678,2514.737563,4932.700413,3888.020827,nan,4120.609801,-0.250619179,0.259006452,-0.967617513,0.333235427,0.66278317
XM_038068074.1,4161.765026,4286.739488,3843.030553,2273.942542,4381.271895,3313.840536,nan,3674.727232,-0.287793165,0.256737858,-1.120961149,0.2623044,0.596371325
XM_038068075.1,4008.479303,4099.083247,3694.612793,2229.971277,4285.41811,3204.472862,nan,3552.654251,-0.265775046,0.256639536,-1.035596659,0.300390351,0.629202822
XM_038068076.1,7475.272213,5550.011946,7583.158126,14102.21273,10484.6809,12284.1772,OBP8,9503.527904,0.853407616,0.201587469,4.233435834,2.3014786918071e-05,0.000639709
XM_038068077.1,7475.272213,5550.011946,7583.158126,14102.21273,10484.6809,12284.1772,OBP9,9503.527904,0.853407616,0.201587469,4.233435834,2.3014786918071e-05,0.000639709
XM_038068078.1,35.7282514,40.88599658,50.46203868,194.7298862,15.07812353,41.5597163,nan,62.58536269,0.998908685,0.988195867,1.010840785,0.312092639,0.640679575
XM_038068079.1,44.94844532,45.07943213,59.36710433,194.7298862,15.07812353,41.5597163,nan,66.19898436,0.768550008,0.974853585,0.788374808,0.430477502,0.731556672
XM_038068080.1,44.94844532,45.07943213,59.36710433,194.7298862,15.07812353,41.5597163,nan,66.19898436,0.768550008,0.974853585,0.788374808,0.430477502,0.731556672
XM_038068081.1,3031.138748,2109.29808,2373.694721,4853.590067,4523.43706,3854.116848,nan,3429.071931,0.830105511,0.209282281,3.966439516,7.2954278059741e-05,0.001661884
XM_038068082.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068083.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068084.1,1732.243931,1465.605724,1288.266164,1834.229896,1168.554574,1304.756356,nan,1451.607208,-0.04484295,0.257409929,-0.174208317,0.86170175,0.96039793
XM_038068085.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068086.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068087.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068088.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068089.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068090.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068091.1,268.5381477,341.7649971,355.2131742,209.3869744,760.3682295,318.2599327,nan,372.2909018,0.427338434,0.504930038,0.846331971,0.397367577,0.710952765
XM_038068092.1,275.4532931,341.7649971,375.9916607,280.5785457,771.1383178,318.2599327,nan,390.4434921,0.477418933,0.462348229,1.032596003,0.301792999,0.629897162
XM_038068093.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068094.1,2031.900233,1589.312072,1463.399122,3069.613045,1364.57018,1280.695468,nan,1782.461205,0.181365784,0.355072848,0.510784717,0.609501812,0.842105174
XM_038068095.1,2031.900233,1589.312072,1463.399122,3069.613045,1364.57018,1280.695468,nan,1782.461205,0.181365784,0.355072848,0.510784717,0.609501812,0.842105174
XM_038068096.1,1129.473754,702.4004541,899.4116306,816.6092002,897.1483502,778.6978422,nan,862.0974323,-0.116691621,0.266746913,-0.437461936,0.661776375,0.870549867
XM_038068097.1,31.11815445,24.11225439,26.71519695,39.78352514,39.84932648,53.59016049,nan,35.72325222,0.723726124,0.794460887,0.910965078,0.362313774,0.685822075
XM_038068098.1,0,1.048358887,0,0,0,0,nan,0.164679478,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038068099.1,367.6552322,333.378126,337.4030429,161.2279703,392.0312118,225.2974094,nan,299.6638817,-0.401842966,0.430354018,-0.933749772,0.350432984,0.677606011
XM_038068100.1,1363.436175,925.7008969,1212.07838,2068.743307,1411.958568,1966.430787,nan,1479.140986,0.652264441,0.25826232,2.525588871,0.011550456,0.08514497
XM_038068101.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068102.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038068103.1,417.2137745,326.0396138,366.0971434,368.521075,464.190803,567.6182305,nan,414.872245,0.352564396,0.320426783,1.100296274,0.271203055,0.60759301
XM_038068104.1,12879.45837,8208.650083,8079.862899,5035.756735,12035.57361,14334.82109,nan,10010.62698,0.123387216,0.353868188,0.348681288,0.727328593,0.903113865
XM_038068105.1,1922.41043,1412.13942,1512.871709,1210.256712,1539.045609,1138.517491,nan,1441.332021,-0.304048218,0.236639133,-1.284860264,0.198841119,0.52152145
XM_038068106.1,417.2137745,351.200227,261.215259,515.091957,607.4329766,598.2411793,nan,454.5438788,0.755749981,0.311962206,2.422569038,0.015411197,0.105568692
XM_038068107.1,417.2137745,354.3453037,276.0570351,531.842915,608.5099854,598.2411793,nan,460.6435658,0.746492666,0.299093199,2.495853023,0.012565465,0.090468012
XM_038068108.1,0,1.048358887,13.85232434,14.65708821,0,0,nan,4.944242168,0.007114126,3.434568206,0.002071331,0.998347318,NA
XM_038068109.1,992.3233697,644.7407153,837.076171,1492.929128,1472.271062,1339.754012,nan,1120.655337,0.813345438,0.24351972,3.339957184,0.000837913,0.011155342
XM_038068110.1,110.6423269,141.5284497,133.5759847,129.8199241,128.16405,45.93442327,nan,113.9689457,-0.336868477,0.599034637,-0.562352251,0.573876045,0.824745081
XM_038068111.1,1194.015111,876.4280293,925.1373758,1568.308438,1697.365906,2162.198924,nan,1393.190067,0.872904346,0.2438444,3.579759661,0.00034391,0.005485129
