Gene,Ant_MF1,Ant_MF2,Ant_MF3,Ant_VF1,Ant_VF2,Ant_VF3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038058635.1,1206.801542,1134.35671,1150.156842,1174.422199,1410.042703,1217.025639,nan,1210.523724,0.139019303,0.143463159,0.969024408,0.332533011,0.835663766
XM_038058636.1,3162.900758,2520.92303,2737.406333,3350.387962,2874.600067,2767.496513,nan,2890.650492,0.112344066,0.147022727,0.764127206,0.444791441,0.883270686
XM_038058637.1,706.0689618,754.2826933,576.730945,697.2771645,857.5575693,628.3018541,nan,700.3711989,0.116485225,0.189354251,0.615170898,0.538441864,0.922886839
XM_038058638.1,2444.223421,1771.332608,2151.586505,2631.212837,2023.332651,2134.247401,nan,2183.960848,0.110366409,0.170930632,0.645679524,0.518486924,0.91845614
XM_038058639.1,18058.79442,13658.03017,13382.14095,14899.83336,15839.65442,14614.20218,nan,15006.15057,0.026197974,0.144540018,0.181250662,0.856170831,0.976889185
XM_038058640.1,3723.973415,3362.012751,3437.250331,3425.302038,3767.801839,3581.815294,nan,3535.042155,0.050835221,0.119580821,0.425111826,0.670755157,0.950444298
XM_038058641.1,18058.79442,13658.03017,13382.14095,14899.83336,15839.65442,14614.20218,nan,15006.15057,0.026197974,0.144540018,0.181250662,0.856170831,0.976889185
XM_038058642.1,18035.37886,13641.60722,13370.57328,14899.83336,15834.41262,14605.29712,nan,14995.25616,0.027351181,0.144475973,0.189313007,0.849847502,0.976889185
XM_038058643.1,18139.84825,13836.3365,13636.62968,15054.27161,15927.71657,14815.06088,nan,15165.33873,0.023802764,0.14185748,0.167793507,0.866745731,0.978503467
XM_038058644.1,5437.811724,5715.187064,5645.022659,4618.164625,5387.516319,5489.478247,nan,5359.656407,-0.100612407,0.12602186,-0.79837265,0.42465427,0.875148989
XM_038058645.1,5437.811724,5715.187064,5645.022659,4618.164625,5387.516319,5489.478247,nan,5359.656407,-0.100612407,0.12602186,-0.79837265,0.42465427,0.875148989
XM_038058646.1,4341.783756,4322.755404,4356.053785,3486.385823,4262.627233,4181.423048,nan,4140.541106,-0.110256938,0.130343844,-0.845892944,0.397612469,0.860457592
XM_038058647.1,5862.894058,5972.088945,5982.963857,5001.955197,5778.554183,5939.678788,nan,5732.500469,-0.075661257,0.123810828,-0.611103717,0.541130919,0.923794194
XM_038058648.1,5898.917985,6049.51143,6036.670894,5025.005681,5833.068846,5983.214664,nan,5780.289475,-0.078915222,0.124472593,-0.633996771,0.526082929,0.918609521
XM_038058649.1,5437.811724,5715.187064,5645.022659,4618.164625,5387.516319,5489.478247,nan,5359.656407,-0.100612407,0.12602186,-0.79837265,0.42465427,0.875148989
XM_038058650.1,4430.042377,4503.407869,4460.989071,3527.876695,4323.432049,4237.821797,nan,4228.710519,-0.131949761,0.130711823,-1.009470745,0.312748925,0.826078451
XM_038058651.1,3497.022677,3161.418131,3210.028254,3232.83049,3406.118023,3302.789904,nan,3287.995199,0.027589529,0.117753967,0.234298081,0.814753576,0.970557983
XM_038058652.1,190.0262129,200.5946198,162.7736335,53.01611499,179.2693696,96.9662704,nan,146.2349653,-0.737268523,0.397653987,-1.854045343,0.063732673,0.442278466
XM_038058653.1,243.1615047,236.9597264,200.78169,62.2363089,212.816854,122.6920156,nan,178.6677448,-0.760054475,0.383432671,-1.982237122,0.047452708,0.381697503
XM_038058654.1,190.0262129,200.5946198,162.7736335,53.01611499,179.2693696,95.97681866,nan,146.0678877,-0.741670598,0.398114421,-1.862958384,0.062468122,0.439203704
XM_038058655.1,104.4693872,102.0569119,159.4685851,160.2008692,146.7702441,140.5021469,nan,135.1410131,0.310335891,0.302498569,1.025908624,0.304934657,0.823460516
XM_038058656.1,199.9327928,112.6145234,107.4140728,209.7594115,178.2210107,168.2067956,nan,161.9897114,0.424933773,0.313715599,1.354519107,0.175570822,0.685551985
XM_038058657.1,359.3386681,354.2665216,428.0037672,416.0612502,373.2157637,465.0423172,nan,397.8530658,0.152165932,0.197907136,0.768875418,0.441967272,0.88274613
XM_038058658.1,96.36400372,99.71077595,55.35956062,42.64339684,73.38512207,97.95572214,nan,77.07727279,-0.212308068,0.43205061,-0.491396292,0.623146186,0.940478373
XM_038058659.1,11685.2612,11253.24087,12455.90114,13137.6238,10977.3659,11696.309,nan,11823.88298,0.03344183,0.127581829,0.262120634,0.793228439,0.9663549
XM_038058660.1,11685.2612,11253.24087,12455.90114,13137.6238,10977.3659,11696.309,nan,11823.88298,0.03344183,0.127581829,0.262120634,0.793228439,0.9663549
XM_038058661.1,0,1.173067952,5.783834692,0,2.096717773,3.957806955,nan,2.166050743,-0.218531274,2.26243316,-0.096591262,0.923050996,0.987781329
XM_038058662.1,123.3819487,114.9606593,72.71106469,93.35446335,76.53019873,99.93462562,nan,96.34419573,-0.185050132,0.345244427,-0.535997448,0.591960314,0.932495138
XM_038058663.1,722.2797288,613.5145391,576.730945,564.736877,495.8737534,615.4389815,nan,595.3735266,-0.172906011,0.178777257,-0.96715888,0.333464615,0.835972306
XM_038058664.1,761.0054499,632.2836263,595.7349732,601.6176527,529.4212378,626.3229507,nan,621.4009012,-0.160909126,0.176115942,-0.913654518,0.36089841,0.846476589
XM_038058665.1,1131.151296,693.2831598,651.9207959,1295.437244,874.3313115,865.7702714,nan,914.7577364,0.31423025,0.24367692,1.289536368,0.197211681,0.712299139
XM_038058666.1,302.6009836,262.7672213,197.4766416,269.6906719,262.0897217,219.658286,nan,251.3088569,-0.002580397,0.243313128,-0.01060525,0.991538393,0.999568951
XM_038058667.1,35.12332846,43.40351424,42.96562914,17.28786358,48.22450879,18.79958304,OR94,33.98750174,-0.513487773,0.58308504,-0.880639595,0.378512921,0.854675795
XM_038058668.1,344.0284993,532.5728504,498.2360456,602.7701769,800.9461894,533.3144872,nan,550.5099154,0.508068309,0.234271647,2.16871446,0.030104369,0.300525803
XM_038058669.1,915.0077363,1307.970767,1221.215382,1190.557539,1299.965019,1079.491847,nan,1165.072312,0.06638215,0.181022716,0.366706186,0.713838192,0.95465362
XM_038058670.1,779.0174133,1212.952263,1134.457862,1127.168706,1207.709437,962.7365418,nan,1067.283232,0.091407276,0.200605145,0.455657683,0.648636156,0.942882695
XM_038058671.1,95.46340555,109.0953196,123.1130527,66.84640585,106.9326064,96.9662704,IR42,99.24223687,-0.256623418,0.335085641,-0.765844269,0.44376897,0.88317095
XM_038058672.1,0,0,1.652524198,0,0,0,nan,0.333342754,-1.8534537,4.036666296,-0.459154551,0.646123185,NA
XM_038058673.1,460.2056626,550.1688696,308.1957628,367.6552322,322.8945371,229.5528034,nan,371.139339,-0.499184493,0.268306289,-1.860502398,0.062814479,0.439277395
XM_038058674.1,460.2056626,550.1688696,308.1957628,367.6552322,322.8945371,229.5528034,nan,371.139339,-0.499184493,0.268306289,-1.860502398,0.062814479,0.439277395
XM_038058675.1,460.2056626,550.1688696,308.1957628,367.6552322,322.8945371,229.5528034,nan,371.139339,-0.499184493,0.268306289,-1.860502398,0.062814479,0.439277395
XM_038058676.1,460.2056626,550.1688696,308.1957628,367.6552322,322.8945371,229.5528034,nan,371.139339,-0.499184493,0.268306289,-1.860502398,0.062814479,0.439277395
XM_038058677.1,13807.97108,9925.327945,11237.16454,17261.35553,13714.63096,13562.41498,nan,13204.94348,0.367262862,0.162361499,2.262007089,0.023696965,0.26641424
XM_038058678.1,2618.939466,2813.01695,3327.357472,3918.582412,3506.760476,4381.292299,nan,3418.676959,0.446310408,0.154631809,2.886278133,0.003898275,0.081515713
XM_038058679.1,1277.948797,2303.905458,2334.190429,1717.261116,2264.455195,2067.954134,nan,1988.16067,0.044772427,0.226705778,0.197491337,0.84344306,0.976889185
XM_038058680.1,95.46340555,109.0953196,123.1130527,66.84640585,106.9326064,96.9662704,IR41,99.24223687,-0.256623418,0.335085641,-0.765844269,0.44376897,0.88317095
XM_038058681.1,442.1936993,331.9782305,385.038138,475.9925106,364.8288926,473.9473829,nan,410.8121882,0.200131168,0.208849455,0.958255635,0.337933869,0.838621401
XM_038058682.1,3849.15656,3001.88089,3021.640495,3896.684452,3358.941873,3485.838476,nan,3421.839946,0.139900368,0.147721157,0.94705708,0.343609694,0.840366559
XM_038058683.1,4060.797129,4294.601773,4884.035266,4845.2119,4748.017398,5069.95071,nan,4635.068429,0.162825303,0.131116444,1.241837394,0.214296563,0.729703738
XM_038058684.1,542.1600957,419.9583269,607.3026426,535.9237711,450.7943213,517.4832594,nan,510.2103562,-0.044523772,0.201682794,-0.220761382,0.825278234,0.972994823
XM_038058685.1,2382.982746,4204.275541,3909.872251,3228.220393,3976.425257,3639.203495,nan,3545.648291,0.060060162,0.206914175,0.290266056,0.771612705,0.962957767
XM_038058686.1,2398.292915,4221.87156,3939.617687,3254.728451,4008.924383,3691.644437,nan,3574.936824,0.066382878,0.206766003,0.321053154,0.74817011,0.961136226
XM_038058687.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058688.1,13569.31256,13622.83813,11871.73384,12432.27896,12923.12,12253.37033,nan,12723.85142,-0.037896169,0.116053102,-0.326541633,0.744014596,0.961136226
XM_038058689.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058690.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058691.1,13518.87906,13558.31939,11857.68738,12388.48304,12907.39461,12246.44417,nan,12691.40392,-0.035710649,0.115594409,-0.308930592,0.757374325,0.961136226
XM_038058692.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058693.1,1246.427861,1509.738455,1950.804815,1829.055967,1521.168745,1521.776774,nan,1591.840326,0.064243707,0.192071873,0.334477431,0.738019318,0.960001863
XM_038058694.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058695.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058696.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058697.1,11863.57964,10368.74763,8794.73378,10460.30999,10812.77356,9379.013032,nan,10233.1728,0.000254095,0.142905831,0.001778057,0.998581316,0.999732701
XM_038058698.1,13467.54497,13367.10932,11813.06923,12352.75479,12876.99221,12232.59185,nan,12630.95469,-0.028022227,0.114705539,-0.244297069,0.807000753,0.96857593
XM_038058699.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058700.1,11863.57964,10368.74763,8794.73378,10460.30999,10812.77356,9379.013032,nan,10233.1728,0.000254095,0.142905831,0.001778057,0.998581316,0.999732701
XM_038058701.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058702.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058703.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058704.1,1246.427861,1509.738455,1950.804815,1829.055967,1521.168745,1521.776774,nan,1591.840326,0.064243707,0.192071873,0.334477431,0.738019318,0.960001863
XM_038058705.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058706.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058707.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058708.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058709.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058710.1,11863.57964,10368.74763,8794.73378,10460.30999,10812.77356,9379.013032,nan,10233.1728,0.000254095,0.142905831,0.001778057,0.998581316,0.999732701
XM_038058711.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058712.1,13681.88733,13795.27912,11988.23679,12510.65061,13000.69855,12320.65305,nan,12827.63784,-0.04403689,0.116236107,-0.378857237,0.704793881,0.95202173
XM_038058713.1,13678.28494,13755.39481,11972.53781,12489.90518,12984.97317,12312.73744,nan,12810.35005,-0.043587998,0.116114323,-0.375388647,0.707371447,0.952713435
XM_038058714.1,13681.88733,13795.27912,11988.23679,12510.65061,13000.69855,12320.65305,nan,12827.63784,-0.04403689,0.116236107,-0.378857237,0.704793881,0.95202173
XM_038058715.1,1246.427861,1509.738455,1950.804815,1829.055967,1521.168745,1521.776774,nan,1591.840326,0.064243707,0.192071873,0.334477431,0.738019318,0.960001863
XM_038058716.1,13681.88733,13795.27912,11988.23679,12510.65061,13000.69855,12320.65305,nan,12827.63784,-0.04403689,0.116236107,-0.378857237,0.704793881,0.95202173
XM_038058717.1,13681.88733,13795.27912,11988.23679,12510.65061,13000.69855,12320.65305,nan,12827.63784,-0.04403689,0.116236107,-0.378857237,0.704793881,0.95202173
XM_038058718.1,4475.072285,4447.100607,3699.175416,4029.224739,5254.37474,4204.180438,nan,4332.746672,0.112363473,0.151410069,0.742113609,0.458018505,0.884510138
XM_038058719.1,4475.072285,4447.100607,3699.175416,4029.224739,5254.37474,4204.180438,nan,4332.746672,0.112363473,0.151410069,0.742113609,0.458018505,0.884510138
XM_038058720.1,13424.31626,13311.97512,11800.67529,12340.07703,12841.348,12216.76062,nan,12601.84596,-0.026382619,0.114259862,-0.230900148,0.817392376,0.971275527
XM_038058721.1,13364.87678,13262.70627,11792.41267,12329.70431,12823.5259,12201.91884,nan,12575.61095,-0.023633205,0.113815042,-0.207645709,0.835505611,0.975018846
XM_038058722.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058723.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058724.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058725.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058726.1,13467.54497,13367.10932,11813.06923,12352.75479,12876.99221,12232.59185,nan,12630.95469,-0.028022227,0.114705539,-0.244297069,0.807000753,0.96857593
XM_038058727.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058728.1,13467.54497,13367.10932,11813.06923,12352.75479,12876.99221,12232.59185,nan,12630.95469,-0.028022227,0.114705539,-0.244297069,0.807000753,0.96857593
XM_038058729.1,13467.54497,13367.10932,11813.06923,12352.75479,12876.99221,12232.59185,nan,12630.95469,-0.028022227,0.114705539,-0.244297069,0.807000753,0.96857593
XM_038058730.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058731.1,411.5733617,509.1114913,551.1168199,522.0934802,386.8444292,442.2849272,nan,468.9034682,-0.10818866,0.208600843,-0.518639609,0.604012083,0.936100921
XM_038058732.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058733.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058734.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058735.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058736.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058737.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058738.1,13467.54497,13367.10932,11813.06923,12352.75479,12876.99221,12232.59185,nan,12630.95469,-0.028022227,0.114705539,-0.244297069,0.807000753,0.96857593
XM_038058739.1,13467.54497,13367.10932,11813.06923,12352.75479,12876.99221,12232.59185,nan,12630.95469,-0.028022227,0.114705539,-0.244297069,0.807000753,0.96857593
XM_038058740.1,13518.87906,13558.31939,11857.68738,12395.39819,12907.39461,12246.44417,nan,12692.57768,-0.035440488,0.115588454,-0.306609235,0.759140823,0.961136226
XM_038058741.1,2.701794497,9.384543619,8.262620988,0,3.14507666,4.947258694,nan,4.645666383,-1.311298648,1.480335256,-0.885811942,0.375718873,0.854675795
XM_038058742.1,2.701794497,9.384543619,8.262620988,0,3.14507666,4.947258694,nan,4.645666383,-1.311298648,1.480335256,-0.885811942,0.375718873,0.854675795
XM_038058743.1,1472.478001,1238.759758,1188.99116,1698.820728,1650.116888,1427.778859,nan,1440.754615,0.310241139,0.152058519,2.040274638,0.041322979,0.354614697
XM_038058744.1,28.8191413,23.46135905,22.30907667,74.91407553,28.30568994,17.8101313,nan,32.43544252,0.729396157,0.646739033,1.127805993,0.259401862,0.778721493
XM_038058745.1,2034.451256,2346.135905,1807.03521,2505.587695,2157.522589,1901.726242,nan,2117.48261,0.102780038,0.163952094,0.626890673,0.530730902,0.919723884
XM_038058746.1,1078.016004,1062.799565,1055.1367,1280.454429,1005.376172,1069.59733,nan,1087.849451,0.087073685,0.155347339,0.560509667,0.575131848,0.92934189
XM_038058747.1,736.6892995,690.9370239,653.5733201,762.9710461,649.9825097,643.1436302,nan,686.8552336,-0.00080916,0.162801561,-0.004970224,0.996034351,0.999568951
